username,rating,text,date,thumbsUp,replyContent,replyDate,translated_text,clean_text
Pengguna Google,4,"Developer mendengar kita, baiklah jika Dev ingin memberikan bahan gacha yang banyak, dan tidak mau menurunkan pity gacha, saya sangat apresiasi. jika ini berturut turut memberikan event banyak maka saya akan beri bintang 5",2025-10-27 04:37:26,0,,,"Developer mendengar kita, baiklah jika Dev ingin memberikan bahan gacha yang banyak, dan tidak mau menurunkan pity gacha, saya sangat apresiasi. jika ini berturut turut memberikan event banyak maka saya akan beri bintang 5","Developer mendengar kita, baiklah jika Dev ingin memberikan bahan gacha yang banyak, dan tidak mau menurunkan pity gacha, saya sangat apresiasi. jika ini berturut turut memberikan event banyak maka saya akan beri bintang 5"
Pengguna Google,5,game kikir sat,2025-10-27 04:35:20,0,,,game kikir sat,game kikir sat
Pengguna Google,5,"Akhirnya udh didengerin keluhan player nya, walaupun belum semuanya ya namanya juga game baru kita tunggu aja update selanjutnya",2025-10-27 04:33:41,0,,,"Akhirnya udh didengerin keluhan player nya, walaupun belum semuanya ya namanya juga game baru kita tunggu aja update selanjutnya","Akhirnya udh didengerin keluhan player nya, walaupun belum semuanya ya namanya juga game baru kita tunggu aja update selanjutnya"
Pengguna Google,1,"heard you give many stellanite but not fixing any problem, so yeah, i hope this game Will be eos asap",2025-10-27 04:33:23,0,,,"heard you give many stellanite but not fixing any problem, so yeah, i hope this game Will be eos asap","heard you give many stellanite but not fixing any problem, so yeah, i hope this game Will be eos asap"
Pengguna Google,4,"woi, permudah cara mendapatkan Stellanite-nya",2025-10-27 04:32:05,0,,,"woi, permudah cara mendapatkan Stellanite-nya","woi, permudah cara mendapatkan Stellanite-nya"
Pengguna Google,5,bgus bgt,2025-10-27 04:25:41,0,,,bgus bgt,bgus bgt
Pengguna Google,5,baik dikit,2025-10-27 04:23:55,0,,,baik dikit,baik dikit
Pengguna Google,1,"beli monthly dapetnya dikit, trus di battle pass kirain dapet skin taunya L2D wallpaper doang,",2025-10-27 04:16:03,0,,,"beli monthly dapetnya dikit, trus di battle pass kirain dapet skin taunya L2D wallpaper doang,","beli monthly dapetnya dikit, trus di battle pass kirain dapet skin taunya L2D wallpaper doang,"
Pengguna Google,3,Untuk sekarang b3 dlu,2025-10-27 04:12:29,1,,,Untuk sekarang b3 dlu,Untuk sekarang b3 dlu
Pengguna Google,1,Jaringan bagus tapi tiba² keluar sendiri dari game 😂,2025-10-27 04:10:03,1,,,Jaringan bagus tapi tiba² keluar sendiri dari game 😂,Jaringan bagus tapi tiba² keluar sendiri dari game 😂
Pengguna Google,1,"game kikir, sistem gacha perbaiki",2025-10-27 04:07:12,1,,,"game kikir, sistem gacha perbaiki","game kikir, sistem gacha perbaiki"
Pengguna Google,5,oke,2025-10-27 04:02:02,0,,,oke,oke
Pengguna Google,2,kenyang reconect 😔😔😔,2025-10-27 03:52:00,0,,,kenyang reconect 😔😔😔,kenyang reconect 😔😔😔
Pengguna Google,5,good,2025-10-27 03:44:05,0,,,good,good
Pengguna Google,5,"gpp ya wajar masih baru pertama ,nanti kan bakal membaik , semangat ya👍👍",2025-10-27 03:37:22,0,,,"gpp ya wajar masih baru pertama ,nanti kan bakal membaik , semangat ya👍👍","gpp ya wajar masih baru pertama ,nanti kan bakal membaik , semangat ya👍👍"
Pengguna Google,5,bagus sedikit kikir,2025-10-27 03:33:30,0,,,bagus sedikit kikir,bagus sedikit kikir
Pengguna Google,4,"game dan desain karakter unik, tapi ketika gameplay seperti mengeluarkan skill, hapeku yg ram 4 gb serasa berat, lag.. terlebih saat pake karakter Chitose.. saat skill hape otomatis lag dan freeze.. mohon diperbaiki lagi agar lebih optimalkan di hape dengan ram minimal 4 gb..",2025-10-27 03:25:00,0,,,"game dan desain karakter unik, tapi ketika gameplay seperti mengeluarkan skill, hapeku yg ram 4 gb serasa berat, lag.. terlebih saat pake karakter Chitose.. saat skill hape otomatis lag dan freeze.. mohon diperbaiki lagi agar lebih optimalkan di hape dengan ram minimal 4 gb..","game dan desain karakter unik, tapi ketika gameplay seperti mengeluarkan skill, hapeku yg ram 4 gb serasa berat, lag.. terlebih saat pake karakter Chitose.. saat skill hape otomatis lag dan freeze.. mohon diperbaiki lagi agar lebih optimalkan di hape dengan ram minimal 4 gb.."
Pengguna Google,5,"wajar masih awal, semoga kedepannya banyak bansos gacha 300X nya dikurangin",2025-10-27 03:22:40,0,,,"wajar masih awal, semoga kedepannya banyak bansos gacha 300X nya dikurangin","wajar masih awal, semoga kedepannya banyak bansos gacha 300X nya dikurangin"
Pengguna Google,1,kikir,2025-10-27 03:18:14,0,,,kikir,kikir
Pengguna Google,5,lumayan,2025-10-27 03:13:15,0,,,lumayan,lumayan
Pengguna Google,5,"Akhirnya developer bertindak ""nice""",2025-10-27 02:56:58,0,,,"Akhirnya developer bertindak ""nice""","Akhirnya developer bertindak ""nice"""
Pengguna Google,5,good gameplay and so fun,2025-10-27 02:52:09,0,,,good gameplay and so fun,good gameplay and so fun
Pengguna Google,5,"Gamenya bagus, tapi jika jangan kikir ya.. .😁",2025-10-27 02:50:20,0,,,"Gamenya bagus, tapi jika jangan kikir ya.. .😁","Gamenya bagus, tapi jika jangan kikir ya.. .😁"
Pengguna Google,4,"masih kikir, ya yang penting dah stabil gamenya",2025-10-27 02:41:33,38,,,"masih kikir, ya yang penting dah stabil gamenya","masih kikir, ya yang penting dah stabil gamenya"
Pengguna Google,5,lebih better yang ytta aja atau my favorit gw?,2025-10-27 02:15:50,0,,,lebih better yang ytta aja atau my favorit gw?,lebih better yang ytta aja atau my favorit gw?
Pengguna Google,5,banyakin bansos yostarrrrr.,2025-10-27 02:12:22,0,,,banyakin bansos yostarrrrr.,banyakin bansos yostarrrrr.
Pengguna Google,5,so far everything perfect but next time pls add a male character because it's kinda insane that the only male is an npc we need a playable male character if possible,2025-10-27 02:09:32,0,,,so far everything perfect but next time pls add a male character because it's kinda insane that the only male is an npc we need a playable male character if possible,so far everything perfect but next time pls add a male character because it's kinda insane that the only male is an npc we need a playable male character if possible
Pengguna Google,1,"energi boros, harga gacha menyala abangku, game lain biasanya 1500-1800 ku lihat. game nya asik mirip ash echos. tqpi ya itu harga gachanya.",2025-10-27 02:09:15,0,,,"energi boros, harga gacha menyala abangku, game lain biasanya 1500-1800 ku lihat. game nya asik mirip ash echos. tqpi ya itu harga gachanya.","energi boros, harga gacha menyala abangku, game lain biasanya 1500-1800 ku lihat. game nya asik mirip ash echos. tqpi ya itu harga gachanya."
Pengguna Google,1,"Game kikir gak sesuai sama konten yang di kasih, mending Czn yang sama sama fresh opening , cuna czn eksekusi nya lebih mantap",2025-10-27 01:59:39,0,,,"Game kikir gak sesuai sama konten yang di kasih, mending Czn yang sama sama fresh opening , cuna czn eksekusi nya lebih mantap","Game kikir gak sesuai sama konten yang di kasih, mending Czn yang sama sama fresh opening , cuna czn eksekusi nya lebih mantap"
Pengguna Google,5,gratis anak kecil 😋,2025-10-27 01:57:26,0,,,gratis anak kecil 😋,gratis anak kecil 😋
Pengguna Google,5,gachanya boleh lah walaupun agak mahal,2025-10-27 01:55:55,0,,,gachanya boleh lah walaupun agak mahal,gachanya boleh lah walaupun agak mahal
Pengguna Google,5,kerja bagus,2025-10-27 01:53:28,0,,,kerja bagus,kerja bagus
Pengguna Google,5,semoga bisa lebih baik lagi untuk sistem gachanya,2025-10-27 01:34:04,0,,,semoga bisa lebih baik lagi untuk sistem gachanya,semoga bisa lebih baik lagi untuk sistem gachanya
Pengguna Google,5,good game,2025-10-27 01:28:30,0,,,good game,good game
Pengguna Google,1,80 kali gaca chitose ga dapat😘,2025-10-27 01:18:09,0,,,80 kali gaca chitose ga dapat😘,80 kali gaca chitose ga dapat😘
Pengguna Google,5,nothing to do with yourself go gacha. AFK good day for you🥳🥳🥳,2025-10-27 01:04:51,0,,,nothing to do with yourself go gacha. AFK good day for you🥳🥳🥳,nothing to do with yourself go gacha. AFK good day for you🥳🥳🥳
Pengguna Google,5,"perbanyak bansos, overall game udah bagus, sama optimalisasi curency dalam game, semoga ke depannya jauh lebih baik, good game !",2025-10-27 01:02:06,0,,,"perbanyak bansos, overall game udah bagus, sama optimalisasi curency dalam game, semoga ke depannya jauh lebih baik, good game !","perbanyak bansos, overall game udah bagus, sama optimalisasi curency dalam game, semoga ke depannya jauh lebih baik, good game !"
Pengguna Google,5,"game nya sangat bagus, saya sangat suka mekanisme game yang dibawakan, dan akun saya bisa terbilang wangi wkwk",2025-10-27 00:50:48,0,,,"game nya sangat bagus, saya sangat suka mekanisme game yang dibawakan, dan akun saya bisa terbilang wangi wkwk","game nya sangat bagus, saya sangat suka mekanisme game yang dibawakan, dan akun saya bisa terbilang wangi wkwk"
Pengguna Google,3,please listened player yostars,2025-10-27 00:49:49,0,,,please listened player yostars,please listened player yostars
Pengguna Google,2,masih banyak bug dan sering force close padahal device udah memenuhi standar mungkin kalau sudah diperbaiki akan saya naikan ratingnya,2025-10-27 00:47:40,2,,,masih banyak bug dan sering force close padahal device udah memenuhi standar mungkin kalau sudah diperbaiki akan saya naikan ratingnya,masih banyak bug dan sering force close padahal device udah memenuhi standar mungkin kalau sudah diperbaiki akan saya naikan ratingnya
Pengguna Google,5,ok perbaiki lgi,2025-10-27 00:47:31,3,,,ok perbaiki lgi,ok perbaiki lgi
Pengguna Google,3,"perlu lebih banyak yang di optimalkan, dan ketika mengganti bgm musik, saat login ulang musik kembali ke default",2025-10-27 00:34:25,1,,,"perlu lebih banyak yang di optimalkan, dan ketika mengganti bgm musik, saat login ulang musik kembali ke default","perlu lebih banyak yang di optimalkan, dan ketika mengganti bgm musik, saat login ulang musik kembali ke default"
Pengguna Google,5,"cukup puas, semoga semakin baik lagi kedepannya",2025-10-27 00:30:22,0,,,"cukup puas, semoga semakin baik lagi kedepannya","cukup puas, semoga semakin baik lagi kedepannya"
Pengguna Google,1,"Yang blackscreen keknya device isue, soalnya gua di kelas mid-high range masih agak lagh. Tolong pertimbangkan lagi di sistem gacha dan benefit friendlistnya. 1 energi dari setiap 1 orang setiap 1 hari dengan max friendlist 50 cuman bisa dipakai sekali jalan battle doang, itupun kalau semuanya ngasih gift. Belajarlah dari game sebelumnya BA atau game gacha serupa lainnya.",2025-10-27 00:29:01,3,,,"Yang blackscreen keknya device isue, soalnya gua di kelas mid-high range masih agak lagh. Tolong pertimbangkan lagi di sistem gacha dan benefit friendlistnya. 1 energi dari setiap 1 orang setiap 1 hari dengan max friendlist 50 cuman bisa dipakai sekali jalan battle doang, itupun kalau semuanya ngasih gift. Belajarlah dari game sebelumnya BA atau game gacha serupa lainnya.","Yang blackscreen keknya device isue, soalnya gua di kelas mid-high range masih agak lagh. Tolong pertimbangkan lagi di sistem gacha dan benefit friendlistnya. 1 energi dari setiap 1 orang setiap 1 hari dengan max friendlist 50 cuman bisa dipakai sekali jalan battle doang, itupun kalau semuanya ngasih gift. Belajarlah dari game sebelumnya BA atau game gacha serupa lainnya."
Pengguna Google,5,STUPID,2025-10-27 00:22:29,1,,,STUPID,STUPID
Pengguna Google,5,jaya jaya jaya,2025-10-27 00:20:18,0,,,jaya jaya jaya,jaya jaya jaya
Pengguna Google,1,"kemahalan,",2025-10-27 00:04:47,0,,,"kemahalan,","kemahalan,"
Pengguna Google,1,"gak balance dari reward sama gacha, susah dapat character di banner dan reward yang kecil",2025-10-27 00:01:02,0,,,"gak balance dari reward sama gacha, susah dapat character di banner dan reward yang kecil","gak balance dari reward sama gacha, susah dapat character di banner dan reward yang kecil"
Pengguna Google,1,"game yang sangat buruk kualitas nya, bahasa Inggris kan bukan bahasa asing.",2025-10-26 23:57:59,0,,,"game yang sangat buruk kualitas nya, bahasa Inggris kan bukan bahasa asing.","game yang sangat buruk kualitas nya, bahasa Inggris kan bukan bahasa asing."
Pengguna Google,5,"gameplay bagus banget. saran saya agar gameplay tidak terlalu gampang, bisa diberikan reaksi elemen seperti genshin, jadi agar kombinasi tim tidak cenderung mengerah ke satu elemen terus. naikkan terus resource yang bisa di dapet, juga kabulkan kemauan player karena game tanpa fandom adalah game mati",2025-10-26 23:47:09,0,,,"gameplay bagus banget. saran saya agar gameplay tidak terlalu gampang, bisa diberikan reaksi elemen seperti genshin, jadi agar kombinasi tim tidak cenderung mengerah ke satu elemen terus. naikkan terus resource yang bisa di dapet, juga kabulkan kemauan player karena game tanpa fandom adalah game mati","gameplay bagus banget. saran saya agar gameplay tidak terlalu gampang, bisa diberikan reaksi elemen seperti genshin, jadi agar kombinasi tim tidak cenderung mengerah ke satu elemen terus. naikkan terus resource yang bisa di dapet, juga kabulkan kemauan player karena game tanpa fandom adalah game mati"
Pengguna Google,2,"gachanya mahal, dapetin matrial buat up juga susah, tolong di tingkatkn lagi reward"" nya, tq",2025-10-26 23:39:12,0,,,"gachanya mahal, dapetin matrial buat up juga susah, tolong di tingkatkn lagi reward"" nya, tq","gachanya mahal, dapetin matrial buat up juga susah, tolong di tingkatkn lagi reward"" nya, tq"
Pengguna Google,3,lumayan,2025-10-26 23:29:31,10,,,lumayan,lumayan
Pengguna Google,5,semoga semakin bagus sistem gachanya,2025-10-26 23:19:02,0,,,semoga semakin bagus sistem gachanya,semoga semakin bagus sistem gachanya
Pengguna Google,1,kikir,2025-10-26 23:13:19,0,,,kikir,kikir
Pengguna Google,2,"This gacha game is very unreasonable for 10 gachas you have to use 3k and for level up materials it is very difficult to get because stamina runs out easily, even though in the demo 10 gachas you have to use 1.5k, that's a very normal price in a gacha game. Yostar please have mercy on us",2025-10-26 23:11:48,0,,,"This gacha game is very unreasonable for 10 gachas you have to use 3k and for level up materials it is very difficult to get because stamina runs out easily, even though in the demo 10 gachas you have to use 1.5k, that's a very normal price in a gacha game. Yostar please have mercy on us","This gacha game is very unreasonable for 10 gachas you have to use 3k and for level up materials it is very difficult to get because stamina runs out easily, even though in the demo 10 gachas you have to use 1.5k, that's a very normal price in a gacha game. Yostar please have mercy on us"
Pengguna Google,5,cukuph tamhu,2025-10-26 23:11:33,0,,,cukuph tamhu,cukuph tamhu
Pengguna Google,1,"Game bagus, developer kikir, gacha mahal",2025-10-26 23:05:42,0,,,"Game bagus, developer kikir, gacha mahal","Game bagus, developer kikir, gacha mahal"
Pengguna Google,1,"mahan gaca ,y",2025-10-26 22:49:57,0,,,"mahan gaca ,y","mahan gaca ,y"
Pengguna Google,1,"ngapain,ngasi bansos jir,bintang 1,game ga kikir,ga asik",2025-10-26 22:49:38,0,,,"ngapain,ngasi bansos jir,bintang 1,game ga kikir,ga asik","ngapain,ngasi bansos jir,bintang 1,game ga kikir,ga asik"
Pengguna Google,5,"saya suka storynya dan art karakternya, saya merasakan game ini kurang konten semoga kedepannya lebih baik lagi",2025-10-26 22:45:55,0,,,"saya suka storynya dan art karakternya, saya merasakan game ini kurang konten semoga kedepannya lebih baik lagi","saya suka storynya dan art karakternya, saya merasakan game ini kurang konten semoga kedepannya lebih baik lagi"
Pengguna Google,5,ok udah bagus,2025-10-26 22:42:43,0,,,ok udah bagus,ok udah bagus
Pengguna Google,1,sad to see such great game ruin with greedy monetization,2025-10-26 22:37:00,0,,,sad to see such great game ruin with greedy monetization,sad to see such great game ruin with greedy monetization
Pengguna Google,5,DEV LISTENED :D,2025-10-26 22:32:16,1,,,DEV LISTENED :D,DEV LISTENED :D
Pengguna Google,1,"The gameplay, UI, music, and characters are all great. However, the gacha and energy aspects need improvement. Ten gacha trekkers require 3,000 Stella, while the rewards are disproportionate. Furthermore, the gacha discs lack a rate-on system. The energy used to obtain materials is also too wasteful, and the rarer the material, the lower the chance of obtaining it (almost never). Learn more about Azur Lane or Blue Archive, which can manage their gacha systems and treat players well.",2025-10-26 22:31:57,0,,,"The gameplay, UI, music, and characters are all great. However, the gacha and energy aspects need improvement. Ten gacha trekkers require 3,000 Stella, while the rewards are disproportionate. Furthermore, the gacha discs lack a rate-on system. The energy used to obtain materials is also too wasteful, and the rarer the material, the lower the chance of obtaining it (almost never). Learn more about Azur Lane or Blue Archive, which can manage their gacha systems and treat players well.","The gameplay, UI, music, and characters are all great. However, the gacha and energy aspects need improvement. Ten gacha trekkers require 3,000 Stella, while the rewards are disproportionate. Furthermore, the gacha discs lack a rate-on system. The energy used to obtain materials is also too wasteful, and the rarer the material, the lower the chance of obtaining it (almost never). Learn more about Azur Lane or Blue Archive, which can manage their gacha systems and treat players well."
