username,rating,text,date,thumbsUp,replyContent,replyDate,translated_text,clean_text,sentiment,word_count
Pengguna Google,5,"nyoba lah, ketimbang lu tutup server nanti kenapa enggak coba perbaiki dulu masalahnya misalkan kasih reward dulu lah buat para player nya.",2025-10-22 14:51:09,0,,,"nyoba lah, ketimbang lu tutup server nanti kenapa enggak coba perbaiki dulu masalahnya misalkan kasih reward dulu lah buat para player nya.",nyoba lah ketimbang lu tutup server kenapa enggak coba baik dulu masalah misal kasih reward dulu lah buat player nya,Positif,22
Pengguna Google,1,Stingy Games of 2025,2025-10-22 14:50:58,1,,,Stingy Games of 2025,stingy games of,Negatif,4
Pengguna Google,5,"game ini sangat bagus, cocok untuk santai ria dikala gabut. yang saya sedikit permasalahan mungkin di sistem gacha. tapi itu bukan hal besar bagi saya. hanya saja, tolong di perbaiki",2025-10-22 14:50:28,0,,,"game ini sangat bagus, cocok untuk santai ria dikala gabut. yang saya sedikit permasalahan mungkin di sistem gacha. tapi itu bukan hal besar bagi saya. hanya saja, tolong di perbaiki",game sangat bagus cocok santai ria kala gabut saya sedikit masalah mungkin sistem gacha itu bukan besar saya saja di baik,Positif,30
Pengguna Google,5,Game kikir,2025-10-22 14:47:53,0,,,Game kikir,game kikir,Positif,2
Pengguna Google,1,game ini tidak balance dan sangat kikir tolong developer buat game yang ngotak setidaknya membuat mekanisme rate on dan rate off selang seling lalu sistem gacha spend 1500 per 10 kali gacha seperti di test nya dan soal pity menurut saya terlalu ketinggian max 100 lah,2025-10-22 14:46:19,1,,,game ini tidak balance dan sangat kikir tolong developer buat game yang ngotak setidaknya membuat mekanisme rate on dan rate off selang seling lalu sistem gacha spend 1500 per 10 kali gacha seperti di test nya dan soal pity menurut saya terlalu ketinggian max 100 lah,game tidak balance sangat kikir developer buat game ngotak buat mekanisme rate on rate off selang seling lalu sistem gacha spend per kali gacha di test nya soal pity saya terlalu tinggi max lah,Negatif,46
Pengguna Google,5,if you don't mind the currency system and the pull price this game is very good and fun,2025-10-22 14:44:32,0,,,if you don't mind the currency system and the pull price this game is very good and fun,if you don t mind the currency system and the pull price this game is very good and fun,Positif,18
Pengguna Google,1,"sorry, bintang 1. gachanya tergolong mahal. 3000/10 pull. game gacha lain aja gak sampai segitu. 1600 an standartnya. ini 3000 woi. maruk bener mau milking player.",2025-10-22 14:43:51,5,,,"sorry, bintang 1. gachanya tergolong mahal. 3000/10 pull. game gacha lain aja gak sampai segitu. 1600 an standartnya. ini 3000 woi. maruk bener mau milking player.",sorry bintang gachanya golong mahal pull game gacha aja gak segitu an standartnya woi maruk bener mau milking player,Negatif,26
Pengguna Google,5,"don't be greedy, btw good luck",2025-10-22 14:43:31,0,,,"don't be greedy, btw good luck",don t be greedy btw good luck,Positif,6
Pengguna Google,1,good job defense and give a little reward for gacha,2025-10-22 14:43:15,0,,,good job defense and give a little reward for gacha,good job defense and give a little reward for gacha,Negatif,10
Pengguna Google,1,"Pendapat saya sama seperti lainnya, game nya overall bagus cuma minus paling parah nya itu di sistem gacha yang terkesan kaya ngerampok orang. cukup Genshin aja yang kikir, yang lain jangan ikut-ikutan. Semoga developer sadar biar gak flop, soalnya bulan Oktober kedatangan game-game lain juga, kaya CZN, Duet Night Abyss, dll.",2025-10-22 14:42:21,2,,,"Pendapat saya sama seperti lainnya, game nya overall bagus cuma minus paling parah nya itu di sistem gacha yang terkesan kaya ngerampok orang. cukup Genshin aja yang kikir, yang lain jangan ikut-ikutan. Semoga developer sadar biar gak flop, soalnya bulan Oktober kedatangan game-game lain juga, kaya CZN, Duet Night Abyss, dll.",dapat sama lain game nya overall bagus cuma minus paling parah nya di sistem gacha kes kaya ngerampok orang cukup genshin aja kikir jangan ikut ikut moga developer sadar biar gak flop soal bulan oktober datang game game lain juga kaya czn duet night abyss,Negatif,51
Pengguna Google,1,"""Kikir""",2025-10-22 14:42:14,0,,,"""Kikir""",kikir,Negatif,1
Pengguna Google,1,"game kikir, developer kikir",2025-10-22 14:41:59,0,,,"game kikir, developer kikir",game kikir developer kikir,Negatif,4
Pengguna Google,5,"for the game it's good, in terms of gameplay and appearance it's good, even though my phone It often lags but I still like it, so I enjoy playing this game🤩",2025-10-22 14:40:43,0,,,"for the game it's good, in terms of gameplay and appearance it's good, even though my phone It often lags but I still like it, so I enjoy playing this game🤩",for the game it s good in terms of gameplay and appearance it s good even though my phone it often lags but i still like it so i enjoy playing this game,Positif,31
Pengguna Google,1,Game calon EOS,2025-10-22 14:40:23,0,,,Game calon EOS,game calon eos,Negatif,3
Pengguna Google,1,"c'mon bro, adjust gacha nya lah. Dah resource dikit, gacha 10 pull 3k, dah lagi 120 pull maksimal buat dpt char limit kalo rate off, mau buka konten lain harus up level tapi staminanya dikit bangt, farming upgrade tier level 2 drop rate nya kecil B1 no ramah f2p, bahkan yg p2p aja mikir² mau top up",2025-10-22 14:40:22,6,,,"c'mon bro, adjust gacha nya lah. Dah resource dikit, gacha 10 pull 3k, dah lagi 120 pull maksimal buat dpt char limit kalo rate off, mau buka konten lain harus up level tapi staminanya dikit bangt, farming upgrade tier level 2 drop rate nya kecil B1 no ramah f2p, bahkan yg p2p aja mikir² mau top up",c mon bro adjust gacha nya lah dah resource dikit gacha pull k dah pull maksimal buat dpt char limit kalo rate off mau buka konten harus up level stamina dikit bangt farming upgrade tier level drop rate nya kecil b no ramah fp bahkan yg pp aja mikir mau top up,Negatif,57
Pengguna Google,1,sistem gacha tidak adil,2025-10-22 14:39:47,1,,,sistem gacha tidak adil,sistem gacha adil,Negatif,4
Pengguna Google,1,GAME KIKIR,2025-10-22 14:39:33,1,,,GAME KIKIR,game kikir,Negatif,2
Pengguna Google,1,Cina kikir gulung tikar aja,2025-10-22 14:38:02,1,,,Cina kikir gulung tikar aja,cina kikir gulung tikar aja,Negatif,5
Pengguna Google,1,Sistem Gachanya tolong diperbaiki!!! Genshin dan Muntun nggak separah ini... Contoh Blue Archive Bansosnya bejibun!!!!,2025-10-22 14:37:56,1,,,Sistem Gachanya tolong diperbaiki!!! Genshin dan Muntun nggak separah ini... Contoh Blue Archive Bansosnya bejibun!!!!,sistem gachanya baik genshin muntun parah contoh blue archive bansosnya bejibun,Negatif,15
Pengguna Google,1,fix the gacha system,2025-10-22 14:36:40,0,,,fix the gacha system,fix the gacha system,Negatif,4
Pengguna Google,1,kikir,2025-10-22 14:34:49,1,,,kikir,kikir,Negatif,1
Pengguna Google,1,kikir parah,2025-10-22 14:34:22,1,,,kikir parah,kikir parah,Negatif,2
Pengguna Google,1,GAME TLL,2025-10-22 14:32:40,1,,,GAME TLL,game tll,Negatif,2
Pengguna Google,5,game bagus gini dirate 1 aneh bgt orang-orang,2025-10-22 14:32:32,0,,,game bagus gini dirate 1 aneh bgt orang-orang,game bagus gin dirate aneh bgt orang orang,Positif,8
Pengguna Google,5,"apa yang kalian lakukan bro dengarkan lah keluhan pemain game bagus tapi dev nya gak mendengarkan keluhan dari pemain, game ini sudah bagus tapi kalian menambahkan kesulitan pada sistem gacha nya semoga reward nya di perbanyak",2025-10-22 14:31:47,3,,,"apa yang kalian lakukan bro dengarkan lah keluhan pemain game bagus tapi dev nya gak mendengarkan keluhan dari pemain, game ini sudah bagus tapi kalian menambahkan kesulitan pada sistem gacha nya semoga reward nya di perbanyak",apa kalian laku bro dengar lah keluh main game bagus dev nya gak dengar keluh main game sudah bagus kalian tambah sulit sistem gacha nya moga reward nya banyak,Positif,36
Pengguna Google,1,"dari segi gameplay menarik, cuma resource nya aduh seret beut,the real sapi perah, wkwkwkw",2025-10-22 14:29:51,0,,,"dari segi gameplay menarik, cuma resource nya aduh seret beut,the real sapi perah, wkwkwkw",segi gameplay tarik cuma resource nya aduh seret beut the real sapi perah wkwkwkw,Negatif,14
Pengguna Google,1,"anjay baru 2 hari rilis, ratingnya langsung terjun.",2025-10-22 14:28:37,1,,,"anjay baru 2 hari rilis, ratingnya langsung terjun.",anjay baru hari rilis ratingnya langsung terjun,Negatif,8
Pengguna Google,1,kikir,2025-10-22 14:28:18,0,,,kikir,kikir,Negatif,1
Pengguna Google,1,game kikir,2025-10-22 14:28:11,0,,,game kikir,game kikir,Negatif,2
Pengguna Google,1,"jujur aja game ini punya potensi besar buat ngimbangin game² yg lain seperti contoh kecilnya Blue Archive, tpi mengingat sistem gacha nya yg kapitalis dan tidak menyusahkan playernya, jdi maaf saya kasih bintang 1 saja, saya harap ni Dev bisa merombak sistem di game ini biar lebih bersahabat.",2025-10-22 14:27:10,3,,,"jujur aja game ini punya potensi besar buat ngimbangin game² yg lain seperti contoh kecilnya Blue Archive, tpi mengingat sistem gacha nya yg kapitalis dan tidak menyusahkan playernya, jdi maaf saya kasih bintang 1 saja, saya harap ni Dev bisa merombak sistem di game ini biar lebih bersahabat.",jujur aja game punya potensi besar buat ngimbangin game yg seperti contoh kecil blue archive tpi ingat sistem gacha nya yg kapitalis tidak susah playernya jdi maaf kasih bintang saya harap ni dev rombak sistem game biar lebih sahabat,Negatif,48
Pengguna Google,1,aduhai kikirnyee 😂😂,2025-10-22 14:26:26,1,,,aduhai kikirnyee 😂😂,aduhai kikirnyee,Negatif,3
Pengguna Google,1,gak Recomend Gacha 3k Konten dikit reward susah kali Gk worthy mending jangan dowload main chaos zero nightmare aja Lebih boing boing cuman 1.6k 1p pull,2025-10-22 14:26:25,1,,,gak Recomend Gacha 3k Konten dikit reward susah kali Gk worthy mending jangan dowload main chaos zero nightmare aja Lebih boing boing cuman 1.6k 1p pull,gak recomend gacha k konten dikit reward susah kali gk worthy mending jangan dowload main chaos zero nightmare aja lebih boing boing cuman k p pull,Negatif,26
Pengguna Google,1,"halah, gacha 3k ga sebanding reward yang diberikan, belum lagi gacha disc. Maruk benar ni game",2025-10-22 14:26:05,1,,,"halah, gacha 3k ga sebanding reward yang diberikan, belum lagi gacha disc. Maruk benar ni game",halah gacha k ga banding reward beri lagi gacha disc maruk benar ni game,Negatif,16
Pengguna Google,5,"Secara grafis game bagus banget, tapi sayangnya biaya gachanya mahal, stamina mahal, baru main aja udah agak bingung mau ngapain lagi.. kalo masih gini terus, mungkin bakal bosen sih",2025-10-22 14:23:37,0,,,"Secara grafis game bagus banget, tapi sayangnya biaya gachanya mahal, stamina mahal, baru main aja udah agak bingung mau ngapain lagi.. kalo masih gini terus, mungkin bakal bosen sih",grafis game bagus banget sayang biaya gachanya mahal stamina mahal baru main aja udah bingung mau ngapain kalo gin terus mungkin bakal bosen sih,Positif,29
Pengguna Google,1,ADJUST YOUR GACHA SYSTEM,2025-10-22 14:22:43,1,,,ADJUST YOUR GACHA SYSTEM,adjust your gacha system,Negatif,4
Pengguna Google,1,"- expensive gacha, why 3000 not 1500? - lv up no stamina reset? on other game if lv up then stamina reset to full stamina. - on buy skin, just change background?? this is all joke??",2025-10-22 14:22:43,0,,,"- expensive gacha, why 3000 not 1500? - lv up no stamina reset? on other game if lv up then stamina reset to full stamina. - on buy skin, just change background?? this is all joke??",expensive gacha why not lv up no stamina reset on other game if lv up then stamina reset to full stamina on buy skin just change background this is all joke,Negatif,36
Pengguna Google,1,"ayolah kak, ini serius hard pitty banget?",2025-10-22 14:21:58,0,,,"ayolah kak, ini serius hard pitty banget?",ayo kak serius hard pitty banget,Negatif,7
Pengguna Google,1,sekikirnya GI lebih kikikikikikir ini game🤯,2025-10-22 14:20:58,0,,,sekikirnya GI lebih kikikikikikir ini game🤯,kikir gi lebih kikikikikikir game,Negatif,6
Pengguna Google,5,"jujur keseluruhan menurut gw bagus dan gw suka, tapi plis perbaiki sistem gacha nya, takut cepet Eos",2025-10-22 14:19:41,0,,,"jujur keseluruhan menurut gw bagus dan gw suka, tapi plis perbaiki sistem gacha nya, takut cepet Eos",jujur seluruh gw bagus gw suka plis baik sistem gacha nya takut cepet eos,Positif,17
Pengguna Google,1,kikir,2025-10-22 14:18:23,0,,,kikir,kikir,Negatif,1
Pengguna Google,1,Too expensive and not enough resource to do anything,2025-10-22 14:17:34,0,,,Too expensive and not enough resource to do anything,too expensive and not enough resource to do anything,Negatif,9
Pengguna Google,1,Game Kikir sistem Gacha dan Recource nya ngaco banget,2025-10-22 14:17:08,0,,,Game Kikir sistem Gacha dan Recource nya ngaco banget,game kikir sistem gacha recource nya ngaco banget,Negatif,9
Pengguna Google,1,perbaiki sistem gachanya game kikir,2025-10-22 14:17:02,0,,,perbaiki sistem gachanya game kikir,baik sistem gachanya game kikir,Negatif,5
Pengguna Google,5,game sangat segar,2025-10-22 14:16:20,0,,,game sangat segar,game sangat segar,Positif,3
Pengguna Google,5,mantap,2025-10-22 14:15:47,0,,,mantap,mantap,Positif,1
Pengguna Google,1,Kita pantau perkembangannya.,2025-10-22 14:15:15,0,,,Kita pantau perkembangannya.,pantau kembang,Negatif,3
Pengguna Google,2,kikir,2025-10-22 14:14:11,0,,,kikir,kikir,Negatif,1
Pengguna Google,1,kikir,2025-10-22 14:13:47,0,,,kikir,kikir,Negatif,1
Pengguna Google,1,Adjust Your Cost Gacha,2025-10-22 14:13:32,0,,,Adjust Your Cost Gacha,adjust your cost gacha,Negatif,4
Pengguna Google,5,Gw kasi bintang 5 biar ga eos aelah game nya bagus cuma kikir😭😭,2025-10-22 14:13:11,0,,,Gw kasi bintang 5 biar ga eos aelah game nya bagus cuma kikir😭😭,gw kasi bintang biar ga eos aelah game nya bagus cuma kikir,Positif,13
Pengguna Google,1,"kikirnya ampunn, udh gaada rate on/off , reward sama gacha cost nya ga sebanding, story nya bisu trekker nya bisu kalo story, padahal asik ini game sangat fresh gameplay nyaa, tolong lah yostar jangan meniru genshin kikirnya",2025-10-22 14:12:11,9,,,"kikirnya ampunn, udh gaada rate on/off , reward sama gacha cost nya ga sebanding, story nya bisu trekker nya bisu kalo story, padahal asik ini game sangat fresh gameplay nyaa, tolong lah yostar jangan meniru genshin kikirnya",kikir ampunn udh gaada rate on off reward sama gacha cost nya ga banding story nya bisu trekker nya bisu kalo story padahal asik game sangat fresh gameplay nyaa lah yostar jangan tiru genshin kikir,Negatif,37
Pengguna Google,1,"GAME GACHA TERBURUK, DEATH GAME.",2025-10-22 14:12:04,0,,,"GAME GACHA TERBURUK, DEATH GAME.",game gacha buruk death game,Negatif,5
Pengguna Google,1,mahal bett gilak gacha nya,2025-10-22 14:11:01,0,,,mahal bett gilak gacha nya,mahal bett gilak gacha nya,Negatif,5
Pengguna Google,5,game baik,2025-10-22 14:10:39,0,,,game baik,game baik,Positif,2
Pengguna Google,1,gacha nya mahal,2025-10-22 14:09:59,0,,,gacha nya mahal,gacha nya mahal,Negatif,3
Pengguna Google,1,"nyesel, bikin 10 akun gak pity Chara banner. mimpi apa kalian? mana kikir pula, lebih kikir dari mihoyo",2025-10-22 14:09:44,0,,,"nyesel, bikin 10 akun gak pity Chara banner. mimpi apa kalian? mana kikir pula, lebih kikir dari mihoyo",nyesel bikin akun gak pity chara banner mimpi apa kalian mana kikir lebih kikir mihoyo,Negatif,18
Pengguna Google,1,"lebih baik lah pada player,, kalo bikin sistem Gacha ngotak dikit",2025-10-22 14:08:28,1,,,"lebih baik lah pada player,, kalo bikin sistem Gacha ngotak dikit",lebih baik lah player kalo bikin sistem gacha ngotak dikit,Negatif,11
Pengguna Google,1,kikir,2025-10-22 14:08:10,1,,,kikir,kikir,Negatif,1
Pengguna Google,1,kikir kikir kikir kikir kikir kikir kikir,2025-10-22 14:07:41,1,,,kikir kikir kikir kikir kikir kikir kikir,kikir kikir kikir kikir kikir kikir kikir,Negatif,7
Pengguna Google,3,Good game 6/10. Pros: +Kinda refreshing gameplay for mobile gacha game. +Characters design is well made. +Nice QoL. +Interesting story. Cons: -Low gacha resource. -Lack of events. -Most main story not voiced.,2025-10-22 14:07:12,0,,,Good game 6/10. Pros: +Kinda refreshing gameplay for mobile gacha game. +Characters design is well made. +Nice QoL. +Interesting story. Cons: -Low gacha resource. -Lack of events. -Most main story not voiced.,good game pros kinda refreshing gameplay for mobile gacha game characters design is well made nice qol interesting story cons low gacha resource lack of events most main story not voiced,Netral,32
Pengguna Google,1,anda terlalu kikir,2025-10-22 14:06:57,1,,,anda terlalu kikir,terlalu kikir,Negatif,3
Pengguna Google,1,jelek banget game nya. jangan di download buang2 waktu mainya. selain gacha nya ampas kompensasi habis MT aja isinya sama kek habis MT mlbb kikir,2025-10-22 14:06:40,4,,,jelek banget game nya. jangan di download buang2 waktu mainya. selain gacha nya ampas kompensasi habis MT aja isinya sama kek habis MT mlbb kikir,jelek banget game nya jangan download buang waktu mai gacha nya ampas kompensasi habis mt aja isi sama kek habis mt mlbb kikir,Negatif,25
